類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,股票ETF及指數型基金申購/買回交易費_累積金額,股票ETF及指數型基金申購/買回交易費_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AH22,74722592,元大10年期以上美元投資級醫療保健債券ETF基金,0,0.00%,0,0.00%,0,0.00%,236016,0.05%,78666,0.02%,0,0.00%,132496,0.03%,447178,0.09%
AH22,74722657,元大10年期以上美元投資級公共事業電能債券ETF基金,0,0.00%,0,0.00%,0,0.00%,475535,0.05%,158508,0.02%,0,0.00%,149262,0.02%,783305,0.08%
AH21,74705236,元大標普美國高息特別股ETF基金 (本基金並無保證收益及配息),6790,0.00%,0,0.00%,19864,0.01%,219297,0.09%,79748,0.03%,0,0.00%,153097,0.06%,439068,0.18%
AK1,75970921,元大台灣高股息ETF連結基金 (本基金並無保證收益及配息),74182,0.00%,46067,0.00%,0,0.00%,83603,0.00%,122821,0.00%,0,0.00%,32450,0.00%,359123,0.01%
AK1,75970963,元大台灣卓越50ETF連結基金,4310409,0.01%,134447,0.00%,0,0.00%,135796,0.00%,695343,0.00%,0,0.00%,32450,0.00%,5308445,0.01%
AK1,75971153,元大富櫃50ETF連結基金,24726,0.01%,18835,0.01%,0,0.00%,3815,0.00%,5528,0.00%,0,0.00%,25960,0.02%,78864,0.05%
AH11,76322163,元大臺灣ESG永續ETF基金 (本基金之配息來源可能為收益平準金),738467,0.00%,2414901,0.01%,1894815,0.01%,13090223,0.05%,1527194,0.01%,0,0.00%,2002691,0.01%,17878661,0.07%
AH21,76347684,元大全球未來通訊ETF基金,48829,0.00%,85481,0.00%,125568,0.00%,6405799,0.15%,1637035,0.04%,0,0.00%,635356,0.01%,8686932,0.20%
AH22,76737557,元大15年期以上新興市場主權債ETF基金 (本基金之配息來源可能為收益平準金),0,0.00%,0,0.00%,0,0.00%,5951318,0.03%,2975657,0.02%,0,0.00%,863417,0.00%,9790392,0.05%
AA1,76959044,元大台灣高股息優質龍頭基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),16270616,0.03%,29116569,0.06%,0,0.00%,73292577,0.14%,9391399,0.02%,0,0.00%,58475,0.00%,128129636,0.24%
AH21,77549343,元大全球5G關鍵科技ETF基金,73761,0.00%,117388,0.00%,293764,0.01%,6757648,0.15%,1726959,0.04%,0,0.00%,510081,0.01%,8892073,0.19%
AB2,88320598,元大全球優質龍頭平衡基金,10910898,0.06%,199383,0.00%,0,0.00%,41656160,0.23%,7684095,0.04%,0,0.00%,63168,0.00%,60513704,0.33%
AC21,88339528,元大0至2年投資級企業債券基金,7091,0.00%,0,0.00%,0,0.00%,1193970,0.10%,238801,0.02%,0,0.00%,40533,0.00%,1480395,0.12%
AC21,88339533,元大2至10年投資級企業債券基金,14654,0.00%,0,0.00%,0,0.00%,3786606,0.15%,822835,0.03%,0,0.00%,47082,0.00%,4671177,0.18%
AC21,88339549,元大10年以上投資級企業債券基金,36399,0.00%,0,0.00%,0,0.00%,4086349,0.16%,826762,0.03%,0,0.00%,48415,0.00%,4997925,0.20%
AA2,93100953,元大日本龍頭企業基金,23858787,0.09%,0,0.00%,0,0.00%,64106290,0.23%,8002417,0.03%,0,0.00%,62283,0.00%,96029777,0.35%
AK1,93164359,元大台灣高股息低波動ETF連結基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),58077,0.01%,64425,0.01%,0,0.00%,16640,0.00%,24476,0.00%,0,0.00%,25960,0.00%,189578,0.03%
AK1,93164365,元大臺灣ESG永續ETF連結基金 (本基金之配息來源可能為收益平準金),39476,0.01%,39423,0.01%,0,0.00%,9693,0.00%,13246,0.00%,0,0.00%,25960,0.01%,127798,0.03%
AH11,93176257,元大臺灣價值高息ETF基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),19983023,0.02%,66482578,0.07%,79037055,0.08%,46188835,0.05%,4618883,0.00%,0,0.00%,6431272,0.01%,64667536,0.07%
AH21,527578,元大全球航太與防衛科技ETF基金,686966,0.00%,418116,0.00%,1734370,0.01%,26957321,0.15%,4193359,0.02%,0,0.00%,2031905,0.01%,32553297,0.18%
AH22,532452,元大優息10年期以上美國政府債券ETF基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,267657,0.01%,133833,0.01%,0,0.00%,196686,0.01%,598176,0.03%
AH22,532495,元大零息超長期美國政府債券ETF基金,0,0.00%,0,0.00%,0,0.00%,238872,0.01%,119437,0.01%,0,0.00%,164468,0.01%,522777,0.03%
AH22,532523,元大優息10年期以上已開發市場投資級美元公司債券ETF基金 (本基金之配息來源可能為收益平準金且並無保證收益及配息),0,0.00%,0,0.00%,0,0.00%,1997693,0.03%,554911,0.01%,0,0.00%,431832,0.01%,2984436,0.04%
AK2,607143,元大全球航太與防衛科技ETF連結基金,303877,0.02%,312810,0.02%,0,0.00%,73889,0.00%,52919,0.00%,0,0.00%,35359,0.00%,778854,0.05%
AK2,607158,元大標普500ETF連結基金,94353,0.01%,3440,0.00%,0,0.00%,21883,0.00%,34004,0.00%,0,0.00%,32450,0.00%,186130,0.02%
AL21,643865,元大全球AI新經濟主動式ETF基金,16793576,0.08%,6965685,0.03%,2470876,0.01%,31721346,0.15%,5286891,0.02%,0,0.00%,103797,0.00%,58400419,0.27%
AA1,92019786,景順潛力基金,194825,0.01%,445887,0.01%,0,0.00%,8392544,0.25%,734366,0.02%,0,0.00%,23734,0.00%,9791356,0.29%
AD1,92025942,景順貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,109162,0.02%,38206,0.01%,0,0.00%,23565,0.00%,170933,0.02%
AA2,97993482,景順全球科技基金 (本基金配息來源可能為本金),118928,0.00%,187179,0.01%,0,0.00%,10035318,0.27%,1433619,0.04%,0,0.00%,25512,0.00%,11800556,0.32%
AA1,73989256,景順台灣科技基金,69036,0.01%,149461,0.01%,0,0.00%,3199336,0.25%,279941,0.02%,0,0.00%,21886,0.00%,3719660,0.29%
AA1,17140568,景順主流基金,97344,0.01%,165583,0.02%,0,0.00%,2528640,0.25%,221258,0.02%,0,0.00%,21896,0.00%,3034721,0.30%
AA2,14687516,景順全球康健基金,10888,0.00%,0,0.00%,0,0.00%,1689337,0.28%,159550,0.03%,0,0.00%,21997,0.00%,1881772,0.31%
AC21,73676959,景順2028到期精選新興債券基金 (本基金有相當比重投資於非投資等級之高風險債券，且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,11298746,0.13%,1462196,0.02%,0,0.00%,35912,0.00%,12796854,0.15%
AC21,74728110,景順2029到期精選新興債券基金 (本基金有相當比重投資於非投資等級之高風險債券，且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,7582728,0.13%,1004941,0.02%,0,0.00%,33109,0.00%,8620778,0.15%
AC21,76320518,景順十年到期特選新興債券基金 (本基金有相當比重投資於非投資等級之高風險債券，且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,5017826,0.13%,725469,0.02%,0,0.00%,30311,0.00%,5773606,0.15%
AE23,88102565,景順2030優享樂活退休組合基金 (本基金有相當比重得投資於非投資等級之高風險債券基金且基金之配息來源可能為本金),43683,0.00%,0,0.00%,0,0.00%,4414871,0.19%,588650,0.02%,0,0.00%,27250,0.00%,5074454,0.22%
AC21,88184947,景順三至六年機動到期優選新興債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1373014,0.08%,356983,0.02%,0,0.00%,27482,0.00%,1757479,0.10%
AE23,88177262,景順2031年樂活資產豐益組合基金 (本基金有一定比重得投資於非投資等級之高風險債券基金且基金之配息來源可能為本金),13229,0.00%,0,0.00%,0,0.00%,1779743,0.23%,142381,0.02%,0,0.00%,24977,0.00%,1960330,0.26%
AA1,92003102,瀚亞高科技基金,1500288,0.02%,2581050,0.04%,0,0.00%,16902841,0.24%,1424967,0.02%,0,0.00%,27715,0.00%,22436861,0.32%
AA1,92012572,瀚亞外銷基金,5274324,0.05%,8088900,0.08%,0,0.00%,25642886,0.26%,2404026,0.02%,0,0.00%,30255,0.00%,41440391,0.42%
AA1,97990696,瀚亞菁華基金,1145124,0.03%,1790123,0.05%,0,0.00%,8474700,0.26%,794504,0.02%,0,0.00%,26625,0.00%,12231076,0.37%
AA1,81595924,瀚亞中小型股基金,393802,0.02%,632560,0.03%,0,0.00%,5355587,0.26%,502089,0.02%,0,0.00%,26405,0.00%,6910443,0.33%
AD1,83867345,瀚亞威寶貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1225905,0.01%,525387,0.00%,0,0.00%,128626,0.00%,1879918,0.02%
AA2,17611814,瀚亞歐洲基金,779183,0.02%,1021318,0.03%,0,0.00%,9101592,0.28%,1560283,0.05%,0,0.00%,31514,0.00%,12493890,0.39%
AB1,18036769,瀚亞理財通基金 (本基金配息來源可能為本金),315310,0.00%,616646,0.01%,0,0.00%,12804062,0.19%,1280407,0.02%,0,0.00%,49124,0.00%,15065549,0.23%
AA2,14692623,瀚亞美國高科技基金,3198976,0.03%,563805,0.00%,0,0.00%,34025616,0.28%,5444089,0.05%,0,0.00%,31514,0.00%,43264000,0.36%
AE23,99967806,瀚亞股債入息組合基金 (本基金配息來源可能為本金且基金並無保證收益及配息),143446,0.01%,0,0.00%,0,0.00%,4208133,0.15%,599959,0.02%,0,0.00%,35884,0.00%,4987422,0.17%
AA2,21704130,瀚亞印度基金 (本基金配息來源可能為本金),1646501,0.01%,1990232,0.01%,0,0.00%,35709380,0.24%,6189626,0.04%,0,0.00%,173561,0.00%,45709300,0.31%
AA2,48733897,瀚亞亞太高股息基金 (本基金配息來源可能為本金且基金並無保證收益及配息),135289,0.01%,287820,0.02%,0,0.00%,3417484,0.28%,585854,0.05%,0,0.00%,55643,0.00%,4482090,0.37%
AE22,48801000,瀚亞精選傘型基金之債券精選組合基金 (本子基金配息來源可能為本金),258672,0.02%,0,0.00%,0,0.00%,2235333,0.16%,290587,0.02%,0,0.00%,34568,0.00%,2819160,0.20%
AG,48836541,瀚亞亞太不動產證券化基金 (本基金之配息來源可能為本金),85568,0.02%,23384,0.00%,0,0.00%,1596319,0.28%,237169,0.04%,0,0.00%,44877,0.01%,1987317,0.35%
AA2,48885958,瀚亞亞太基礎建設基金,8923,0.00%,8444,0.00%,0,0.00%,1196803,0.28%,177811,0.04%,0,0.00%,58126,0.01%,1450107,0.34%
AA2,10357632,瀚亞非洲基金 (本基金之配息來源可能為本金),111946,0.02%,134319,0.02%,0,0.00%,1766486,0.32%,282643,0.05%,0,0.00%,35195,0.01%,2330589,0.43%
AA2,25633559,瀚亞巴西基金,119435,0.01%,30563,0.00%,0,0.00%,2865365,0.32%,372499,0.04%,0,0.00%,31514,0.00%,3419376,0.39%
AC23,26257384,瀚亞全球非投資等級債券基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,8156788,0.23%,954270,0.03%,0,0.00%,36247,0.00%,9147305,0.26%
AA2,26384902,瀚亞中國A股基金,553908,0.05%,301906,0.02%,0,0.00%,3544450,0.29%,511973,0.04%,0,0.00%,47614,0.00%,4959851,0.41%
AB2,38621330,瀚亞亞太豐收平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),8211,0.00%,10647,0.01%,0,0.00%,497401,0.26%,62165,0.03%,0,0.00%,63012,0.03%,641436,0.33%
AB2,42481830,瀚亞策略印度傘型基金之印度策略收益平衡基金 (本子基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),1287,0.00%,0,0.00%,0,0.00%,1839583,0.27%,281350,0.04%,0,0.00%,216853,0.03%,2339073,0.35%
AC21,42481944,瀚亞策略印度傘型基金之印度策略收益債券基金 (本子基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),1287,0.00%,0,0.00%,0,0.00%,2010815,0.26%,314193,0.04%,0,0.00%,180082,0.02%,2506377,0.32%
AE23,73637204,瀚亞多重收益優化組合基金 (本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),1581923,0.01%,0,0.00%,0,0.00%,58087836,0.23%,6050887,0.02%,0,0.00%,49457,0.00%,65770103,0.26%
AF,77600642,瀚亞2026 收益優化傘型基金之南非幣保本基金 (保護型保本基金，保本比率為本金之120%，但投資人於基金到期日前提出買回申請，到期前之買回淨值不保證會高於基金保本率或發行價格。本基金無保證機構提供保證之機制),0,0.00%,0,0.00%,0,0.00%,0,0.00%,66789,0.02%,0,0.00%,0,0.00%,66789,0.02%
AF,77600679,瀚亞2026收益優化傘型基金之美元保本基金 (保護型保本基金，保本比率為本金之100%，但投資人於基金到期日前提出買回申請，到期前之買回淨值不保證會高於基金保本率或發行價格。本基金無保證機構提供保證之機制),0,0.00%,0,0.00%,0,0.00%,0,0.00%,53917,0.02%,0,0.00%,0,0.00%,53917,0.02%
AJ2,78739546,瀚亞2030目標日期收益優化多重資產基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,666396,0.19%,66642,0.02%,0,0.00%,31514,0.01%,764552,0.22%
AC21,88116786,瀚亞三至六年到期新興市場收益機會債券基金 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1237797,0.10%,247555,0.02%,0,0.00%,31514,0.00%,1516866,0.12%
AJ2,88125069,瀚亞2031目標日期收益成長多重資產基金 (本基金配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1430720,0.22%,134638,0.02%,0,0.00%,31252,0.00%,1596610,0.25%
AA2,516761,瀚亞亞洲科技資本家股票基金 (本基金配息來源可能為本金),689278,0.06%,183114,0.02%,0,0.00%,3517092,0.32%,474810,0.04%,0,0.00%,34742,0.00%,4899036,0.45%
AA2,600970,瀚亞環球智慧數據股息基金 (本基金配息來源可能為本金且基金並無保證收益及配息),1802191,0.05%,951629,0.03%,0,0.00%,9016546,0.27%,1379002,0.04%,0,0.00%,32668,0.00%,13182036,0.40%
AA1,1032183,PGIM保德信高成長基金,3008625,0.02%,5400664,0.04%,0,0.00%,24763351,0.19%,3096936,0.02%,0,0.00%,64525,0.00%,36334101,0.28%
AA1,92013967,PGIM保德信金滿意基金,4202339,0.03%,7099960,0.05%,0,0.00%,38242302,0.26%,3591510,0.02%,0,0.00%,64607,0.00%,53200718,0.36%
AA2,92029139,PGIM保德信亞太基金,224167,0.02%,150734,0.01%,0,0.00%,3096458,0.28%,460043,0.04%,0,0.00%,373991,0.03%,4305393,0.39%
AD1,97978047,PGIM保德信貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,1625771,0.01%,1083848,0.01%,0,0.00%,160762,0.00%,2870381,0.02%
AA1,97988636,PGIM保德信店頭市場基金,433762,0.03%,748830,0.06%,0,0.00%,3443320,0.26%,322815,0.02%,0,0.00%,43713,0.00%,4992440,0.37%
AC12,20089122,PGIM保德信瑞騰基金 (本基金有相當比重投資於非投資等級之高風險債券),0,0.00%,0,0.00%,0,0.00%,2776691,0.05%,833007,0.01%,0,0.00%,74315,0.00%,3684013,0.06%
AA1,73990649,PGIM保德信科技島基金,1756892,0.04%,2878430,0.07%,0,0.00%,10135800,0.26%,950234,0.02%,0,0.00%,51891,0.00%,15773247,0.40%
AA2,73998065,PGIM保德信大中華基金,845867,0.04%,524406,0.02%,0,0.00%,6327889,0.28%,940143,0.04%,0,0.00%,69709,0.00%,8708014,0.39%
AA1,83866508,PGIM保德信中小型股基金,1961870,0.08%,3177059,0.12%,0,0.00%,6693587,0.26%,629931,0.02%,0,0.00%,47606,0.00%,12510053,0.48%
AA1,17602625,PGIM保德信新世紀基金,406439,0.04%,663970,0.06%,0,0.00%,2841161,0.26%,266773,0.02%,0,0.00%,43937,0.00%,4222280,0.38%
AB1,18044064,PGIM保德信金平衡基金 (本基金有相當比重投資於非投資等級之高風險債券),677549,0.05%,1150090,0.08%,0,0.00%,2748509,0.19%,276073,0.02%,0,0.00%,43723,0.00%,4895944,0.34%
AA2,14692638,PGIM保德信全球醫療生化基金,3967837,0.04%,129,0.00%,0,0.00%,32962606,0.29%,4944389,0.04%,0,0.00%,193515,0.00%,42068476,0.37%
AA2,98755451,PGIM保德信全球中小基金,306859,0.05%,80380,0.01%,0,0.00%,1970264,0.29%,295539,0.04%,0,0.00%,259039,0.04%,2912081,0.43%
AE23,48803942,PGIM保德信新興趨勢組合基金,36306,0.00%,0,0.00%,0,0.00%,1412716,0.19%,164815,0.02%,0,0.00%,47596,0.01%,1661433,0.23%
AA2,48938250,PGIM保德信全球資源基金,316666,0.01%,21936,0.00%,0,0.00%,7612346,0.32%,951535,0.04%,0,0.00%,51485,0.00%,8953968,0.38%
AA2,48970455,PGIM保德信全球基礎建設基金,164175,0.02%,91194,0.01%,0,0.00%,2692860,0.29%,388971,0.04%,0,0.00%,259054,0.03%,3596254,0.39%
AA2,10307155,PGIM保德信全球消費商機基金,243686,0.02%,91440,0.01%,0,0.00%,3365971,0.32%,437577,0.04%,0,0.00%,132434,0.01%,4271108,0.41%
AA2,25674811,PGIM保德信拉丁美洲基金,169991,0.03%,21866,0.00%,0,0.00%,1841451,0.32%,276220,0.05%,0,0.00%,48886,0.01%,2358414,0.41%
AA2,26290779,PGIM保德信中國品牌基金,1467289,0.05%,519340,0.02%,0,0.00%,9459424,0.29%,1366356,0.04%,0,0.00%,114902,0.00%,12927311,0.40%
AC21,31968075,PGIM保德信新興市場企業債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),1167,0.00%,0,0.00%,0,0.00%,1944320,0.24%,337018,0.04%,0,0.00%,47586,0.01%,2330091,0.29%
AA2,38551094,PGIM保德信中國中小基金,764305,0.05%,187786,0.01%,0,0.00%,4537971,0.29%,655485,0.04%,0,0.00%,76297,0.00%,6221844,0.40%
AB2,42330171,PGIM保德信中國好時平衡基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),9727,0.00%,2922,0.00%,0,0.00%,756114,0.26%,122868,0.04%,0,0.00%,48830,0.02%,940461,0.32%
AE23,42401739,PGIM保德信多元收益組合基金 (本基金之配息來源可能為本金),14339,0.00%,1800,0.00%,0,0.00%,619167,0.21%,67391,0.02%,0,0.00%,43808,0.01%,746505,0.25%
AE21,42479905,PGIM保德信策略成長ETF組合基金,135690,0.01%,0,0.00%,0,0.00%,1860698,0.19%,235054,0.02%,0,0.00%,48206,0.00%,2279648,0.24%
AC21,73676000,PGIM保德信印度機會債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,1043173,0.24%,180817,0.04%,0,0.00%,209199,0.05%,1433189,0.33%
AC21,76338192,PGIM保德信美國投資級企業債券基金 (本基金有一定比重得投資於非投資等級之高風險債券且基金之配息來源可能為本金),8662,0.00%,0,0.00%,0,0.00%,2501945,0.18%,568625,0.04%,0,0.00%,48055,0.00%,3127287,0.22%
AC23,88180941,PGIM保德信美元非投資等級債券基金 (本基金之配息來源可能為本金),21888,0.00%,0,0.00%,0,0.00%,6856515,0.29%,990386,0.04%,0,0.00%,51485,0.00%,7920274,0.34%
AC21,88194044,PGIM保德信四到六年機動到期新興金融基礎建設債券基金 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0,0.00%,0,0.00%,0,0.00%,433636,0.06%,148672,0.02%,0,0.00%,47586,0.01%,629894,0.08%
AA2,88239393,PGIM保德信全球新供應鏈基金 (本基金之配息來源可能為本金),61297,0.02%,10332,0.00%,0,0.00%,1231052,0.32%,172353,0.05%,0,0.00%,49943,0.01%,1524977,0.40%
AJ2,88319017,PGIM保德信全球生態友善ESG多重資產基金 (本基金有相當比重投資於非投資等級之高風險債券且基金),182105,0.03%,18298,0.00%,0,0.00%,2002405,0.29%,300363,0.04%,0,0.00%,210853,0.03%,2714024,0.39%
AH11,572524,PGIM保德信臺灣市值動能50 ETF 基金 (本基金之配息可能為收益平準金),76778,0.00%,152778,0.01%,255137,0.01%,893615,0.05%,104259,0.01%,0,0.00%,55638,0.00%,1027931,0.06%
AH21,597996,PGIM保德信全球跨國藍籌100ETF基金 (本基金之配息來源可能為收益平準金),31472,0.01%,1158,0.00%,42312,0.01%,646043,0.13%,161509,0.03%,0,0.00%,35792,0.01%,833662,0.17%
AA1,77537493,統一統信基金,819038,0.03%,1435526,0.05%,0,0.00%,5429206,0.19%,678652,0.02%,0,0.00%,22367,0.00%,8384789,0.30%
AA1,1031699,統一全天候基金,8380145,0.07%,13288935,0.12%,0,0.00%,20892678,0.18%,2591834,0.02%,0,0.00%,24254,0.00%,45177846,0.40%
AA1,92002244,統一黑馬基金,30633237,0.13%,47300498,0.20%,0,0.00%,57762287,0.24%,5391145,0.02%,0,0.00%,27559,0.00%,141114726,0.59%
AA1,92012762,統一龍馬基金,6327605,0.16%,10040726,0.25%,0,0.00%,10274099,0.26%,910363,0.02%,0,0.00%,24274,0.00%,27577067,0.69%
AD1,92017176,統一強棒貨幣市場基金,0,0.00%,0,0.00%,0,0.00%,17356864,0.01%,7963617,0.01%,0,0.00%,278992,0.00%,25599473,0.02%
AA1,97977878,統一中小基金,3863655,0.15%,6006901,0.23%,0,0.00%,6661230,0.26%,541222,0.02%,0,0.00%,22327,0.00%,17095335,0.66%
AA1,81581724,統一經建基金,3245786,0.08%,7069505,0.18%,0,0.00%,10143313,0.25%,968171,0.02%,0,0.00%,22307,0.00%,21449082,0.54%
AA1,73990253,統一奔騰基金,26515208,0.06%,42565205,0.10%,0,0.00%,105756435,0.26%,9914666,0.02%,0,0.00%,35592,0.00%,184787106,0.45%
AA1,17605622,統一大滿貫基金,22505430,0.12%,35314461,0.19%,0,0.00%,46779705,0.26%,4403577,0.02%,0,0.00%,27504,0.00%,109030677,0.60%
AA2,18030553,統一亞太基金,361538,0.05%,213955,0.03%,0,0.00%,2265168,0.28%,336539,0.04%,0,0.00%,39240,0.00%,3216440,0.40%
AE22,48783925,統一全球債券組合基金 (基金有一定比例投資非投資等級債券基金),232349,0.09%,0,0.00%,0,0.00%,177714,0.07%,52073,0.02%,0,0.00%,15340,0.01%,477476,0.19%
AA2,48863201,統一強漢基金,9194157,0.12%,5993423,0.08%,0,0.00%,22558083,0.28%,2578069,0.03%,0,0.00%,84226,0.00%,40407958,0.51%
AA1,48934304,統一台灣動力基金,8113907,0.13%,12772775,0.20%,0,0.00%,16188523,0.25%,1541347,0.02%,0,0.00%,24264,0.00%,38640816,0.61%
AA2,25637393,統一大龍印基金,2527750,0.14%,1697313,0.10%,0,0.00%,5427129,0.31%,742661,0.04%,0,0.00%,70973,0.00%,10465826,0.59%
AA2,26202889,統一大中華中小基金,2737468,0.15%,2359353,0.13%,0,0.00%,5266854,0.29%,760768,0.04%,0,0.00%,30955,0.00%,11155398,0.62%
AA2,26318517,統一新亞洲科技能源基金,1883661,0.08%,1273626,0.05%,0,0.00%,7406080,0.31%,1013468,0.04%,0,0.00%,36035,0.00%,11612870,0.48%
AA2,31841577,統一亞洲大金磚基金,92039,0.03%,60216,0.02%,0,0.00%,816158,0.31%,111684,0.04%,0,0.00%,24133,0.01%,1104230,0.42%
